"","indivID2012","hhID2012","eaID2012","rural","hhWeight","region","zone","woreda","town","subcity","kebele","ea","hhIDTrunc","hhMemberID","over5y","literate","attendedSchool","whyGo2School","highestGrade","inSchool","whyNotInSchool","gradeInSchool","schoolOrgType","absentFromSchool","whyAbsent","howGet2School","time2School","scholarship","amtScholarship","amt2EduFees","amt2EduSuppl","goNextYr","regionComb"
"135","0101030010606401","01010300106064","01010300106",0,193.81120300293,1,1,3,1,1,1,6,64,1,1,1,1,NA,1,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"136","0101030010606402","01010300106064","01010300106",0,193.81120300293,1,1,3,1,1,1,6,64,2,1,1,1,NA,8,1,NA,9,1,0,NA,1,4,2,NA,10,305,1,"Tigray"
"137","0101030010606403","01010300106064","01010300106",0,193.81120300293,1,1,3,1,1,1,6,64,3,1,1,1,NA,6,1,NA,7,1,0,NA,1,2,2,NA,5,255,1,"Tigray"
"138","0101030010606404","01010300106064","01010300106",0,193.81120300293,1,1,3,1,1,1,6,64,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"139","0101030010607601","01010300106076","01010300106",0,193.81120300293,1,1,3,1,1,1,6,76,1,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"140","0101030010607602","01010300106076","01010300106",0,193.81120300293,1,1,3,1,1,1,6,76,2,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"141","0101030010607603","01010300106076","01010300106",0,193.81120300293,1,1,3,1,1,1,6,76,3,1,1,1,NA,3,1,NA,4,1,0,NA,1,1,2,NA,5,40,1,"Tigray"
"142","0101030010607604","01010300106076","01010300106",0,193.81120300293,1,1,3,1,1,1,6,76,4,1,1,1,NA,0,1,NA,1,1,0,NA,1,2,2,NA,0,40,1,"Tigray"
"143","0101030010607605","01010300106076","01010300106",0,193.81120300293,1,1,3,1,1,1,6,76,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"144","0101030010608801","01010300106088","01010300106",0,193.81120300293,1,1,3,1,1,1,6,88,1,1,1,1,NA,3,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"145","0101030010608802","01010300106088","01010300106",0,193.81120300293,1,1,3,1,1,1,6,88,2,1,1,1,NA,8,1,NA,9,1,1,3,2,1,2,NA,0,290,1,"Tigray"
"146","0101030010608803","01010300106088","01010300106",0,193.81120300293,1,1,3,1,1,1,6,88,3,1,1,1,NA,4,1,NA,5,1,0,NA,1,2,2,NA,5,160,1,"Tigray"
"147","0101030010608804","01010300106088","01010300106",0,193.81120300293,1,1,3,1,1,1,6,88,4,1,1,1,NA,2,1,NA,3,1,0,NA,1,2,2,NA,5,67,1,"Tigray"
"148","0101030010610001","01010300106100","01010300106",0,193.81120300293,1,1,3,1,1,1,6,100,1,1,1,1,NA,30,1,NA,31,2,0,NA,6,7,2,NA,3800,200,1,"Tigray"
"149","0101030010610002","01010300106100","01010300106",0,193.81120300293,1,1,3,1,1,1,6,100,2,1,1,1,NA,22,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"150","0101030010610003","01010300106100","01010300106",0,193.81120300293,1,1,3,1,1,1,6,100,3,1,1,1,NA,5,1,NA,6,1,0,NA,1,1,2,NA,0,280,1,"Tigray"
"151","0101030010610004","01010300106100","01010300106",0,193.81120300293,1,1,3,1,1,1,6,100,4,1,1,1,NA,0,1,NA,1,1,0,NA,1,1,2,NA,0,55,1,"Tigray"
"152","0101030010610005","01010300106100","01010300106",0,193.81120300293,1,1,3,1,1,1,6,100,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"153","0101030010611201","01010300106112","01010300106",0,193.81120300293,1,1,3,1,1,1,6,112,1,1,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"154","0101030010611202","01010300106112","01010300106",0,193.81120300293,1,1,3,1,1,1,6,112,2,1,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"155","0101030010611203","01010300106112","01010300106",0,193.81120300293,1,1,3,1,1,1,6,112,3,1,1,1,NA,8,1,NA,9,1,0,NA,1,1,2,NA,0,244,1,"Tigray"
"156","0101030010612401","01010300106124","01010300106",0,193.81120300293,1,1,3,1,1,1,6,124,1,1,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"157","0101030010612402","01010300106124","01010300106",0,193.81120300293,1,1,3,1,1,1,6,124,2,1,1,1,NA,22,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"158","0101030010613601","01010300106136","01010300106",0,193.81120300293,1,1,3,1,1,1,6,136,1,1,1,1,NA,5,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"159","0101030010613602","01010300106136","01010300106",0,193.81120300293,1,1,3,1,1,1,6,136,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"160","0101030010613603","01010300106136","01010300106",0,193.81120300293,1,1,3,1,1,1,6,136,3,1,1,1,NA,12,1,NA,30,1,0,NA,6,7,2,NA,0,100,1,"Tigray"
"161","0101030010613604","01010300106136","01010300106",0,193.81120300293,1,1,3,1,1,1,6,136,4,1,1,1,NA,23,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"162","0101030010613605","01010300106136","01010300106",0,193.81120300293,1,1,3,1,1,1,6,136,5,1,1,1,NA,22,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"163","0101030010613606","01010300106136","01010300106",0,193.81120300293,1,1,3,1,1,1,6,136,6,1,1,1,NA,3,1,NA,4,1,0,NA,1,3,2,NA,0,125,1,"Tigray"
"164","0101030010613607","01010300106136","01010300106",0,193.81120300293,1,1,3,1,1,1,6,136,7,1,1,1,NA,8,1,NA,9,1,0,NA,1,5,2,NA,10,328,1,"Tigray"
"165","0101030010613608","01010300106136","01010300106",0,193.81120300293,1,1,3,1,1,1,6,136,8,1,1,1,NA,2,1,NA,3,1,0,NA,1,3,2,NA,0,125,1,"Tigray"
"166","0101030010613609","01010300106136","01010300106",0,193.81120300293,1,1,3,1,1,1,6,136,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"167","0101030180400401","01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,1,1,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"168","0101030180400402","01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,2,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"169","0101030180400403","01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,3,1,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"170","0101030180400404","01010301804004","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"171","0101030180401901","01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,1,1,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"172","0101030180401902","01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,2,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"173","0101030180401903","01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"174","0101030180401904","01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,4,1,1,1,NA,0,1,NA,1,1,0,NA,1,2,2,NA,5,15,2,"Tigray"
"175","0101030180401905","01010301804019","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,19,5,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"176","0101030180403401","01010301804034","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,34,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"177","0101030180403402","01010301804034","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,34,2,1,1,1,NA,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"178","0101030180404901","01010301804049","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,49,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"179","0101030180404902","01010301804049","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,49,2,1,1,1,NA,1,1,NA,2,1,1,3,1,1,2,NA,5,12,1,"Tigray"
"180","0101030180405101","01010301804051","01010301804",1,764.945922851562,1,1,3,8,88,18,4,51,1,1,1,1,NA,34,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"181","0101030180405102","01010301804051","01010301804",1,764.945922851562,1,1,3,8,88,18,4,51,2,1,1,1,NA,22,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"182","0101030180405401","01010301804054","01010301804",1,764.945922851562,1,1,3,8,88,18,4,54,1,1,1,1,NA,25,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"183","0101030180406901","01010301804069","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,69,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"184","0101030180406902","01010301804069","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,69,2,1,1,1,NA,8,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"185","0101030180406903","01010301804069","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,69,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"186","0101030180408501","01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,1,1,1,1,NA,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"187","0101030180408502","01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,2,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"188","0101030180408503","01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,3,1,1,1,NA,0,1,NA,1,1,1,1,1,1,2,NA,5,20,1,"Tigray"
"189","0101030180408504","01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,4,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"190","0101030180408505","01010301804085","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,85,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"191","0101030180410001","01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,1,1,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"192","0101030180410002","01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,2,1,1,1,NA,4,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"193","0101030180410003","01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,3,1,1,1,NA,7,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"194","0101030180410004","01010301804100","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,100,4,1,1,1,NA,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"195","0101030180411501","01010301804115","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,115,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"196","0101030180411502","01010301804115","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,115,2,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"197","0101030180411503","01010301804115","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,115,3,1,1,1,NA,1,1,NA,2,1,0,NA,1,2,2,NA,5,33,1,"Tigray"
"198","0101030180411504","01010301804115","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,115,4,1,1,1,NA,2,1,NA,3,1,0,NA,1,2,2,NA,5,33,1,"Tigray"
"199","0101030180411505","01010301804115","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,115,5,1,1,1,NA,0,1,NA,1,1,1,3,1,2,2,NA,5,21,1,"Tigray"
"200","0101030180411506","01010301804115","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,115,6,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"201","0101030180413001","01010301804130","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,130,1,1,1,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"202","0101030180413002","01010301804130","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,130,2,1,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"203","0101030180413003","01010301804130","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,130,3,1,1,1,NA,10,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"204","0101030180413004","01010301804130","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,130,4,1,1,1,NA,3,1,NA,4,1,0,NA,1,2,2,NA,5,60,1,"Tigray"
"205","0101030180413005","01010301804130","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,130,5,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"206","0101030180413006","01010301804130","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,130,6,1,1,1,NA,0,1,NA,1,1,0,NA,1,2,2,NA,5,20,1,"Tigray"
"207","0101030180413007","01010301804130","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,130,7,1,1,1,NA,0,1,NA,0,1,0,NA,1,1,2,NA,5,2,1,"Tigray"
"208","0101030180413008","01010301804130","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,130,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"209","0101030180413009","01010301804130","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,130,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"210","0101030180414501","01010301804145","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,145,1,1,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"211","0101030180414502","01010301804145","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,145,2,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"212","0101030180414503","01010301804145","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,145,3,1,1,1,NA,7,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"213","0101030180414504","01010301804145","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,145,4,1,1,1,NA,4,1,NA,5,1,0,NA,1,2,2,NA,10,108,1,"Tigray"
"214","0101030180414505","01010301804145","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,145,5,1,1,1,NA,2,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"215","0101030180414506","01010301804145","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,145,6,1,1,1,NA,1,1,NA,2,1,0,NA,1,2,2,NA,0,30,1,"Tigray"
"216","0101030180414507","01010301804145","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,145,7,1,0,1,NA,0,1,NA,1,1,0,NA,1,1,2,NA,0,0,1,"Tigray"
"217","0101030180414508","01010301804145","01010301804",1,3901.22436523438,1,1,3,8,88,18,4,145,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"218","0101050020400101","01010500204001","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,1,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"219","0101050020400102","01010500204001","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,1,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"220","0101050020400103","01010500204001","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"221","0101050020402501","01010500204025","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,25,1,1,1,1,NA,3,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"222","0101050020402502","01010500204025","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,25,2,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"223","0101050020402503","01010500204025","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,25,3,1,1,1,NA,3,1,NA,4,1,0,NA,1,2,2,NA,0,60,1,"Tigray"
"224","0101050020402504","01010500204025","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,25,4,1,1,1,NA,2,1,NA,3,1,0,NA,1,2,2,NA,0,40,1,"Tigray"
"225","0101050020402505","01010500204025","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,25,5,1,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"226","0101050020402506","01010500204025","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,25,6,1,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"227","0101050020402507","01010500204025","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"228","0101050020402508","01010500204025","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,25,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"229","0101050020404901","01010500204049","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,49,1,1,1,1,NA,3,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"230","0101050020404902","01010500204049","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,49,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"231","0101050020404903","01010500204049","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,49,3,1,1,1,NA,4,1,NA,5,1,0,NA,1,2,2,NA,15,45,1,"Tigray"
"232","0101050020404904","01010500204049","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,49,4,1,1,1,NA,2,1,NA,3,1,0,NA,1,2,2,NA,8,22,1,"Tigray"
"233","0101050020404905","01010500204049","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,49,5,1,1,1,NA,1,1,NA,2,1,0,NA,1,2,2,NA,4,10,1,"Tigray"
"234","0101050020404906","01010500204049","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,49,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"235","0101050020407301","01010500204073","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,73,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"236","0101050020407302","01010500204073","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,73,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"237","0101050020407303","01010500204073","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,73,3,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"238","0101050020407304","01010500204073","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,73,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"239","0101050020409701","01010500204097","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,97,1,1,1,1,NA,2,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"240","0101050020409702","01010500204097","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,97,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"241","0101050020409703","01010500204097","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,97,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"242","0101050020409704","01010500204097","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,97,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"243","0101050020412101","01010500204121","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,121,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"244","0101050020412102","01010500204121","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,121,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"245","0101050020414201","01010500204142","01010500204",1,1950.92431640625,1,1,5,8,88,2,4,142,1,1,1,1,NA,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"246","0101050020414202","01010500204142","01010500204",1,1950.92431640625,1,1,5,8,88,2,4,142,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"247","0101050020414203","01010500204142","01010500204",1,1950.92431640625,1,1,5,8,88,2,4,142,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"248","0101050020414204","01010500204142","01010500204",1,1950.92431640625,1,1,5,8,88,2,4,142,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"249","0101050020414501","01010500204145","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,145,1,1,1,1,NA,7,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"250","0101050020414502","01010500204145","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,145,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"251","0101050020414503","01010500204145","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,145,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"252","0101050020414504","01010500204145","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,145,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"253","0101050020416901","01010500204169","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,169,1,1,1,1,NA,2,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"254","0101050020416902","01010500204169","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,169,2,1,1,1,NA,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"255","0101050020416903","01010500204169","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,169,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"256","0101050020418201","01010500204182","01010500204",1,1950.92431640625,1,1,5,8,88,2,4,182,1,1,1,1,NA,7,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"257","0101050020419301","01010500204193","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,193,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"258","0101050020419302","01010500204193","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,193,2,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"259","0101050020419303","01010500204193","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,193,3,1,1,1,NA,3,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"260","0101050020419304","01010500204193","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,193,4,1,1,1,NA,4,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"261","0101050020419305","01010500204193","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,193,5,1,1,1,NA,1,1,NA,2,1,0,NA,1,1,2,NA,0,300,1,"Tigray"
"262","0101050020421701","01010500204217","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,217,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"263","0101050020421702","01010500204217","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,217,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"264","0101050020421703","01010500204217","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,217,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"265","0101050020421704","01010500204217","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,217,4,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tigray"
"266","0101050020421705","01010500204217","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,217,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigray"
"267","0101060040200201","01010600402002","01010600402",1,3720.59497070312,1,1,6,8,88,4,2,2,1,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
"268","0101060040200202","01010600402002","01010600402",1,3720.59497070312,1,1,6,8,88,4,2,2,2,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Tigray"
