"","indivID2012","ageY","ageM","sex","relHH","relig","married","regionBorn","bioDadinHH","bioDadEduc","bioDadJob","bioMominHH","bioMomEduc","bioMomJob"
"13841","0706070060100306",19,NA,1,6,3,1,7,NA,NA,NA,NA,NA,NA
"13842","0706070060100307",14,NA,2,6,3,1,7,2,98,NA,2,NA,NA
"13843","0706070060101301",37,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"13844","0706070060101302",34,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"13845","0706070060101303",12,NA,2,3,3,1,7,1,7,1,1,98,1
"13846","0706070060101304",10,NA,1,3,3,1,7,1,7,1,1,98,1
"13847","0706070060101305",8,NA,2,3,NA,NA,7,1,7,1,1,98,1
"13848","0706070060101306",6,NA,1,3,NA,NA,7,1,7,1,1,98,1
"13849","0706070060101307",NA,41,2,3,NA,NA,7,1,7,NA,NA,NA,NA
"13850","0706070060101308",NA,7,2,3,NA,NA,7,1,7,NA,NA,NA,NA
"13851","0706070060101801",40,NA,2,1,3,2,7,NA,NA,NA,NA,NA,NA
"13852","0706070060101802",12,NA,1,3,3,1,7,2,98,1,1,98,1
"13853","0706070060101803",9,NA,1,3,NA,NA,7,2,98,1,1,98,1
"13854","0706070060101804",6,NA,2,3,NA,NA,7,2,98,1,1,98,1
"13855","0706070060102801",32,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"13856","0706070060102802",27,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"13857","0706070060102803",9,NA,1,3,NA,NA,NA,1,3,1,1,98,1
"13858","0706070060102804",7,NA,1,3,NA,NA,NA,1,3,1,1,98,1
"13859","0706070060102805",5,NA,2,3,NA,NA,NA,1,3,1,1,98,1
"13860","0706070060103301",27,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"13861","0706070060103302",24,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"13862","0706070060103303",6,NA,2,3,NA,NA,7,1,30,1,1,98,1
"13863","0706070060103304",NA,57,2,3,NA,NA,7,1,30,1,1,98,1
"13864","0706070060103305",NA,12,1,3,NA,NA,7,1,30,1,2,98,1
"13865","0706070060103306",NA,2,1,3,NA,NA,7,1,30,1,1,98,1
"13866","0706070060104801",44,NA,2,1,3,6,7,NA,NA,NA,NA,NA,NA
"13867","0706070060104802",24,NA,1,3,3,1,7,NA,NA,NA,NA,NA,NA
"13868","0706070060104803",16,NA,1,3,3,1,7,2,98,1,1,98,1
"13869","0706070060104804",5,NA,1,4,NA,NA,7,2,98,1,2,98,1
"13870","0706070060106301",53,NA,2,1,3,6,7,NA,NA,NA,NA,NA,NA
"13871","0706070060106302",10,NA,1,4,3,1,7,2,3,1,2,4,1
"13872","0706070060106303",6,NA,1,4,NA,NA,7,2,3,1,2,4,1
"13873","0706070060107801",36,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"13874","0706070060107802",34,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"13875","0706070060107803",13,NA,1,3,3,1,7,1,22,1,1,3,1
"13876","0706070060107804",10,NA,2,3,3,1,7,1,22,1,1,3,1
"13877","0706070060107805",8,NA,2,3,NA,NA,7,1,22,1,1,3,1
"13878","0706070060107806",NA,54,2,3,NA,NA,7,1,22,1,1,3,1
"13879","0706070060109301",75,NA,2,1,3,6,7,NA,NA,NA,NA,NA,NA
"13880","0706070060110801",36,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"13881","0706070060110802",31,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"13882","0706070060110803",12,NA,2,3,3,1,7,1,8,6,1,3,8
"13883","0706070060110804",9,NA,1,3,NA,NA,7,1,8,6,1,3,8
"13884","0706070060110805",7,NA,2,3,NA,NA,7,1,8,6,1,3,8
"13885","0706070060110806",NA,48,1,3,NA,NA,7,1,8,6,1,3,8
"13886","0706070060110807",NA,14,2,3,NA,NA,7,1,8,6,1,3,8
"13887","0706070060112301",47,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"13888","0706070060112302",34,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"13889","0706070060112303",18,NA,1,3,3,1,7,NA,NA,NA,NA,NA,NA
"13890","0706070060112304",15,NA,1,3,3,1,7,1,98,1,1,98,1
"13891","0706070060112305",12,NA,1,3,3,1,7,1,98,1,1,98,1
"13892","0706070060112306",10,NA,1,3,3,1,7,1,98,1,1,98,1
"13893","0706070060113801",80,NA,1,1,2,2,7,NA,NA,NA,NA,NA,NA
"13894","0706070060113802",62,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"13895","0706070060113803",27,NA,2,3,3,1,7,NA,NA,NA,NA,NA,NA
"13896","0706070060113804",10,NA,2,4,3,1,7,2,4,1,2,98,1
"13897","0706070060113805",7,NA,1,4,NA,NA,7,2,4,1,2,98,1
"13898","0706100090200401",34,NA,1,1,6,2,7,NA,NA,NA,NA,NA,NA
"13899","0706100090200402",25,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"13900","0706100090200403",8,NA,2,3,NA,NA,7,1,98,1,1,98,3
"13901","0706100090200404",NA,59,2,3,NA,NA,7,1,98,1,1,98,3
"13902","0706100090200405",NA,18,1,3,NA,NA,7,1,98,1,1,98,3
"13903","0706100090201601",43,NA,1,1,1,2,7,NA,NA,NA,NA,NA,NA
"13904","0706100090201602",28,NA,2,2,1,2,7,NA,NA,NA,NA,NA,NA
"13905","0706100090201603",14,NA,2,3,1,1,7,1,98,1,1,98,14
"13906","0706100090201604",12,NA,1,3,1,1,7,1,98,1,1,98,14
"13907","0706100090201605",7,NA,2,3,NA,NA,7,1,98,1,1,98,14
"13908","0706100090201606",6,NA,1,3,NA,NA,7,1,98,1,1,98,14
"13909","0706100090201607",NA,33,2,3,NA,NA,7,1,98,1,1,98,14
"13910","0706100090201608",NA,10,2,3,NA,NA,7,1,98,1,1,98,14
"13911","0706100090202201",52,NA,1,1,1,2,7,NA,NA,NA,NA,NA,NA
"13912","0706100090202202",47,NA,2,2,1,2,7,NA,NA,NA,NA,NA,NA
"13913","0706100090202203",12,NA,1,3,1,1,7,1,98,1,1,98,14
"13914","0706100090203401",27,NA,1,1,6,2,7,NA,NA,NA,NA,NA,NA
"13915","0706100090203402",29,NA,2,2,6,2,7,NA,NA,NA,NA,NA,NA
"13916","0706100090203403",6,NA,2,3,NA,NA,7,1,1,1,1,98,3
"13917","0706100090203404",NA,19,1,3,NA,NA,7,1,1,1,1,98,3
"13918","0706100090203405",9,NA,2,3,NA,NA,7,2,98,1,1,98,3
"13919","0706100090204001",26,NA,1,1,1,2,7,NA,NA,NA,NA,NA,NA
"13920","0706100090204002",21,NA,2,2,1,2,7,NA,NA,NA,NA,NA,NA
"13921","0706100090204003",NA,52,2,3,NA,NA,7,1,2,1,1,98,14
"13922","0706100090204004",NA,6,1,3,NA,NA,7,1,2,1,1,98,14
"13923","0706100090205801",23,NA,1,1,1,2,7,NA,NA,NA,NA,NA,NA
"13924","0706100090205802",19,NA,2,2,1,2,7,NA,NA,NA,NA,NA,NA
"13925","0706100090205803",NA,22,1,3,NA,NA,7,1,4,1,1,98,14
"13926","0706100090207601",37,NA,1,1,7,2,7,NA,NA,NA,NA,NA,NA
"13927","0706100090207602",32,NA,2,2,7,2,7,NA,NA,NA,NA,NA,NA
"13928","0706100090207603",11,NA,2,3,7,1,7,1,2,1,1,98,14
"13929","0706100090207604",9,NA,1,3,NA,NA,7,1,2,1,1,98,14
"13930","0706100090207605",7,NA,2,3,NA,NA,7,1,2,1,1,98,14
"13931","0706100090207606",6,NA,2,3,NA,NA,7,1,2,1,1,98,14
"13932","0706100090207607",NA,32,1,3,NA,NA,7,1,2,1,1,98,14
"13933","0706100090207608",NA,7,1,3,NA,NA,7,1,2,1,1,98,14
"13934","0706100090207609",21,NA,1,13,3,1,7,NA,NA,NA,NA,NA,NA
"13935","0706100090209401",30,NA,1,1,6,2,7,NA,NA,NA,NA,NA,NA
"13936","0706100090209402",32,NA,2,2,7,2,7,NA,NA,NA,NA,NA,NA
"13937","0706100090209403",9,NA,2,3,NA,NA,7,1,98,1,1,98,8
"13938","0706100090209404",6,NA,1,3,NA,NA,7,1,98,1,1,98,8
"13939","0706100090209405",NA,28,1,3,NA,NA,7,1,98,1,1,98,8
"13940","0706100090211201",40,NA,1,1,7,2,7,NA,NA,NA,NA,NA,NA
"13941","0706100090211202",30,NA,2,2,7,2,7,NA,NA,NA,NA,NA,NA
"13942","0706100090211203",NA,52,1,3,NA,NA,7,1,98,1,1,98,14
"13943","0706100090211204",NA,32,1,3,NA,NA,7,1,98,1,1,98,14
"13944","0706100090213001",58,NA,2,1,3,2,7,NA,NA,NA,NA,NA,NA
"13945","0706100090213002",15,NA,2,3,3,1,7,2,2,NA,1,98,14
"13946","0706100090213003",14,NA,2,3,3,1,7,2,2,NA,1,98,14
"13947","0706100090213004",9,NA,1,4,NA,NA,7,2,6,1,2,98,14
"13948","0706100090213005",6,NA,2,4,NA,NA,7,2,6,1,2,98,14
"13949","0706100090214801",28,NA,1,1,1,2,7,NA,NA,NA,NA,NA,NA
"13950","0706100090214802",23,NA,2,2,1,2,7,NA,NA,NA,NA,NA,NA
"13951","0706100090214803",NA,28,2,3,NA,NA,7,1,7,1,1,98,1
"13952","0706100090214804",NA,4,2,3,NA,NA,7,1,7,1,1,98,1
"13953","0706100090216601",30,NA,2,1,1,2,7,NA,NA,NA,NA,NA,NA
"13954","0706100090216602",9,NA,2,3,NA,NA,7,2,4,1,1,98,1
"13955","0706100090216603",7,NA,1,3,NA,NA,7,2,4,1,1,98,1
"13956","0706100090216604",NA,14,2,3,NA,NA,7,2,4,1,1,98,1
"13957","0707010090300201",29,NA,2,1,1,6,7,NA,NA,NA,NA,NA,NA
"13958","0707010090300202",12,NA,1,7,1,1,7,2,98,1,2,98,1
"13959","0707010090300203",8,NA,2,3,NA,NA,7,2,98,1,1,98,1
"13960","0707010090300204",6,NA,1,3,NA,NA,7,2,98,1,1,98,1
"13961","0707010090300205",NA,20,1,3,NA,NA,7,2,98,1,1,98,1
"13962","0707010090301001",54,NA,1,1,3,6,7,NA,NA,NA,NA,NA,NA
"13963","0707010090301401",43,NA,1,1,1,6,7,NA,NA,NA,NA,NA,NA
"13964","0707010090302201",30,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"13965","0707010090302202",29,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"13966","0707010090302203",12,NA,1,3,3,1,7,1,98,1,1,98,1
"13967","0707010090302204",10,NA,1,3,3,1,7,1,98,1,1,98,1
"13968","0707010090302205",8,NA,1,3,NA,NA,7,1,98,1,1,98,1
"13969","0707010090302206",NA,35,2,3,NA,NA,7,1,98,1,1,98,1
"13970","0707010090302207",NA,4,1,3,NA,NA,7,1,98,1,1,98,1
"13971","0707010090302208",69,NA,2,5,3,6,7,NA,NA,NA,NA,NA,NA
"13972","0707010090302601",35,NA,1,1,6,2,7,NA,NA,NA,NA,NA,NA
"13973","0707010090302602",30,NA,2,2,6,2,7,NA,NA,NA,NA,NA,NA
"13974","0707010090302603",8,NA,2,3,NA,NA,7,1,98,1,1,98,1
"13975","0707010090302604",5,NA,1,3,NA,NA,7,1,98,1,1,98,1
"13976","0707010090303801",58,NA,2,1,3,4,7,NA,NA,NA,NA,NA,NA
"13977","0707010090303802",24,NA,2,3,3,4,7,NA,NA,NA,NA,NA,NA
"13978","0707010090303803",NA,26,2,4,NA,NA,7,2,98,1,2,98,1
"13979","0707010090303804",NA,4,2,4,NA,NA,7,2,4,13,1,98,1
"13980","0707010090305001",30,NA,1,1,6,2,7,NA,NA,NA,NA,NA,NA
"13981","0707010090305002",25,NA,2,2,6,2,7,NA,NA,NA,NA,NA,NA
"13982","0707010090305003",NA,48,2,3,NA,NA,7,1,98,1,1,98,1
"13983","0707010090305004",NA,19,1,3,NA,NA,7,1,98,1,1,98,1
"13984","0707010090306201",43,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"13985","0707010090306202",35,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"13986","0707010090306203",14,NA,2,3,3,1,7,1,98,1,1,98,1
"13987","0707010090306204",11,NA,2,3,3,1,7,1,98,1,1,98,1
"13988","0707010090306205",9,NA,1,3,NA,NA,7,1,98,1,1,98,1
"13989","0707010090306206",6,NA,1,3,NA,NA,7,1,98,1,1,98,1
"13990","0707010090306207",NA,55,2,3,NA,NA,7,1,98,1,1,98,1
"13991","0707010090306208",NA,55,2,3,NA,NA,7,1,98,1,1,98,1
"13992","0707010090307401",45,NA,1,1,3,6,7,NA,NA,NA,NA,NA,NA
"13993","0707010090307402",26,NA,1,7,3,1,7,NA,NA,NA,NA,NA,NA
"13994","0707010090307403",14,NA,2,3,3,1,7,1,98,1,2,98,1
"13995","0707010090308601",23,NA,1,1,3,1,7,NA,NA,NA,NA,NA,NA
"13996","0707010090308602",19,NA,1,6,3,1,7,NA,NA,NA,NA,NA,NA
"13997","0707010090308603",13,NA,1,6,3,1,7,2,98,1,2,98,1
"13998","0707010090309801",40,NA,1,1,1,3,7,NA,NA,NA,NA,NA,NA
"13999","0707010090309802",38,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14000","0707010090309803",19,NA,1,3,3,1,7,NA,NA,NA,NA,NA,NA
"14001","0707010090309804",16,NA,1,3,6,1,7,1,3,1,1,98,1
"14002","0707010090309805",13,NA,1,3,3,1,7,1,3,1,1,98,1
"14003","0707010090309806",11,NA,1,3,6,1,7,1,3,1,1,98,1
"14004","0707010090309807",8,NA,1,3,NA,NA,7,1,3,1,1,98,1
"14005","0707010090309808",NA,53,1,3,NA,NA,7,1,3,1,1,98,1
"14006","0707010090309809",NA,21,1,3,NA,NA,7,1,3,1,1,98,1
"14007","0707010090311001",59,NA,1,1,3,6,7,NA,NA,NA,NA,NA,NA
"14008","0707020290400101",68,NA,1,1,5,3,7,NA,NA,NA,NA,NA,NA
"14009","0707020290400102",58,NA,2,2,5,2,7,NA,NA,NA,NA,NA,NA
"14010","0707020290400103",6,NA,1,4,NA,NA,7,2,98,1,1,98,1
"14011","0707020290400104",NA,51,2,4,NA,NA,7,2,98,1,1,98,1
"14012","0707020290400105",32,NA,2,3,5,4,7,NA,NA,NA,NA,NA,NA
"14013","0707020290400106",NA,7,1,4,NA,NA,7,2,98,1,1,98,1
"14014","0707020290402201",26,NA,1,1,6,2,7,NA,NA,NA,NA,NA,NA
"14015","0707020290402202",24,NA,2,2,6,2,7,NA,NA,NA,NA,NA,NA
"14016","0707020290403201",23,NA,2,1,3,1,7,NA,NA,NA,NA,NA,NA
"14017","0707020290404501",46,NA,1,1,6,3,7,NA,NA,NA,NA,NA,NA
"14018","0707020290404502",42,NA,2,2,6,2,7,NA,NA,NA,NA,NA,NA
"14019","0707020290404503",8,NA,2,3,NA,NA,7,1,98,1,1,98,1
"14020","0707020290404504",5,NA,2,3,NA,NA,7,1,98,1,1,98,1
"14021","0707020290406601",43,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14022","0707020290406602",40,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14023","0707020290406603",10,NA,2,3,3,1,7,1,7,1,1,98,1
"14024","0707020290406604",8,NA,1,3,NA,NA,7,1,7,1,1,98,1
"14025","0707020290406605",6,NA,1,3,NA,NA,7,1,7,1,1,98,1
"14026","0707020290406606",NA,49,2,3,NA,NA,7,1,7,1,1,98,1
"14027","0707020290406607",NA,16,2,3,NA,NA,7,1,7,1,1,98,1
"14028","0707020290408701",40,NA,1,1,6,2,7,NA,NA,NA,NA,NA,NA
"14029","0707020290408702",38,NA,2,2,6,2,7,NA,NA,NA,NA,NA,NA
"14030","0707020290408703",16,NA,2,3,6,1,7,1,98,1,1,98,1
"14031","0707020290408704",10,NA,2,3,6,1,7,1,98,1,1,98,1
"14032","0707020290408705",8,NA,2,3,NA,NA,7,1,98,1,1,98,1
"14033","0707020290408706",7,NA,2,3,NA,NA,7,1,98,1,1,98,1
"14034","0707020290408707",5,NA,1,3,NA,NA,7,1,98,1,1,98,1
"14035","0707020290408708",NA,45,2,3,NA,NA,7,1,98,1,1,98,1
"14036","0707020290408709",NA,21,1,3,NA,NA,7,1,98,1,1,98,1
"14037","0707020290410801",28,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14038","0707020290410802",21,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14039","0707020290410803",NA,49,2,3,NA,NA,7,1,98,1,1,98,1
"14040","0707020290410804",NA,26,1,3,NA,NA,7,1,98,1,1,98,1
"14041","0707020290412901",36,NA,2,1,3,2,7,NA,NA,NA,NA,NA,NA
"14042","0707020290412902",16,NA,1,3,3,1,7,2,98,1,1,98,1
"14043","0707020290412903",14,NA,2,3,3,1,7,2,98,1,1,98,1
"14044","0707020290412904",12,NA,1,3,3,1,7,2,98,1,1,98,1
"14045","0707020290412905",10,NA,1,3,3,1,7,2,98,1,1,98,1
"14046","0707020290412906",5,NA,2,3,NA,NA,7,2,98,1,1,98,1
"14047","0707020290412907",NA,52,2,7,NA,NA,7,2,98,1,2,98,1
"14048","0707020290415001",23,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14049","0707020290415002",21,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14050","0707020290415003",NA,13,1,3,NA,NA,7,1,10,1,1,98,1
"14051","0707020290417101",23,NA,1,1,3,NA,7,NA,NA,NA,NA,NA,NA
"14052","0707020290417102",22,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14053","0707020290417103",5,NA,1,3,NA,NA,7,1,98,1,1,3,1
"14054","0707020290417104",NA,37,1,3,NA,NA,7,1,98,1,1,3,1
"14055","0707020290417105",NA,9,2,3,NA,NA,7,1,98,1,1,3,1
"14056","0707020290419201",26,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14057","0707020290419202",24,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14058","0707020290419203",6,NA,2,3,NA,NA,7,1,1,1,1,98,1
"14059","0707020290419204",NA,44,2,3,NA,NA,7,1,1,1,1,98,1
"14060","0707020290419205",NA,25,1,3,NA,NA,7,1,1,1,1,98,1
"14061","0707020290423101",29,NA,1,1,3,1,7,NA,NA,NA,NA,NA,NA
"14062","0707030210100201",32,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14063","0707030210100202",28,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14064","0707030210100203",NA,49,1,3,NA,NA,7,1,98,1,1,98,1
"14065","0707030210101001",57,NA,2,1,3,6,7,NA,NA,NA,NA,NA,NA
"14066","0707030210101002",14,NA,2,3,3,1,7,2,98,1,1,98,1
"14067","0707030210101003",10,NA,1,4,3,1,7,2,98,1,2,98,1
"14068","0707030210101004",6,NA,2,4,NA,NA,7,2,98,1,2,98,1
"14069","0707030210101401",67,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14070","0707030210101402",49,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14071","0707030210101403",27,NA,1,3,3,1,7,NA,NA,NA,NA,NA,NA
"14072","0707030210101404",20,NA,1,3,3,1,7,NA,NA,NA,NA,NA,NA
"14073","0707030210101405",13,NA,1,3,3,1,7,1,98,1,1,98,1
"14074","0707030210102201",63,NA,1,1,6,2,7,NA,NA,NA,NA,NA,NA
"14075","0707030210102202",33,NA,2,2,6,2,7,NA,NA,NA,NA,NA,NA
"14076","0707030210102601",59,NA,2,1,6,6,7,NA,NA,NA,NA,NA,NA
"14077","0707030210103801",69,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14078","0707030210103802",65,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14079","0707030210105001",21,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14080","0707030210105002",19,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14081","0707030210105003",NA,12,2,3,NA,NA,7,1,6,1,1,98,1
"14082","0707030210106201",38,NA,1,1,1,2,7,NA,NA,NA,NA,NA,NA
"14083","0707030210106202",35,NA,2,2,1,2,7,NA,NA,NA,NA,NA,NA
"14084","0707030210106203",14,NA,2,3,1,2,7,1,98,1,1,98,1
"14085","0707030210106204",11,NA,1,3,1,1,7,1,98,1,1,98,1
"14086","0707030210106205",8,NA,2,3,NA,NA,7,1,98,1,1,98,1
"14087","0707030210106206",5,NA,1,3,NA,NA,7,1,98,1,1,98,1
"14088","0707030210106207",NA,24,1,3,NA,NA,7,1,98,1,1,98,1
"14089","0707030210106208",NA,2,1,3,NA,NA,7,1,98,1,1,98,1
"14090","0707030210107401",49,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14091","0707030210107402",45,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14092","0707030210107403",20,NA,2,3,3,1,7,NA,NA,NA,NA,NA,NA
"14093","0707030210107404",13,NA,1,3,3,1,7,1,98,1,1,98,1
"14094","0707030210107405",10,NA,2,3,3,1,7,1,98,1,1,98,1
"14095","0707030210107406",7,NA,2,3,NA,NA,7,1,98,1,1,98,1
"14096","0707030210107407",NA,43,2,3,NA,NA,7,1,98,1,1,98,1
"14097","0707030210107408",NA,14,1,3,NA,NA,7,1,98,1,1,98,1
"14098","0707030210108601",74,NA,2,1,1,6,7,NA,NA,NA,NA,NA,NA
"14099","0707030210108602",8,NA,2,4,NA,NA,7,2,98,1,2,98,1
"14100","0707030210109801",48,NA,1,1,6,2,7,NA,NA,NA,NA,NA,NA
"14101","0707030210109802",47,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14102","0707030210109803",21,NA,1,3,6,1,7,NA,NA,NA,NA,NA,NA
"14103","0707030210109804",18,NA,2,3,6,1,7,1,98,1,1,98,1
"14104","0707030210109805",12,NA,1,3,3,1,7,1,98,1,1,98,1
"14105","0707030210109806",9,NA,2,3,NA,NA,7,1,98,1,1,98,1
"14106","0707030210111001",63,NA,1,1,3,4,7,NA,NA,NA,NA,NA,NA
"14107","0707060010300401",32,NA,1,1,1,2,7,NA,NA,NA,NA,NA,NA
"14108","0707060010300402",21,NA,2,2,1,2,7,NA,NA,NA,NA,NA,NA
"14109","0707060010300403",NA,13,1,3,NA,NA,7,1,21,14,1,98,14
"14110","0707060010301701",30,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14111","0707060010301702",23,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14112","0707060010301703",NA,4,2,3,NA,NA,7,1,21,14,1,8,14
"14113","0707060010303201",25,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14114","0707060010303202",23,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14115","0707060010303203",NA,40,1,3,NA,NA,7,1,8,10,1,6,8
"14116","0707060010304401",30,NA,1,1,1,2,7,NA,NA,NA,NA,NA,NA
"14117","0707060010304402",25,NA,2,2,1,2,7,NA,NA,NA,NA,NA,NA
"14118","0707060010304403",19,NA,2,13,1,1,7,NA,NA,NA,NA,NA,NA
"14119","0707060010305701",46,NA,1,1,4,2,3,NA,NA,NA,NA,NA,NA
"14120","0707060010305702",26,NA,2,2,4,2,3,NA,NA,NA,NA,NA,NA
"14121","0707060010305703",NA,4,2,3,NA,NA,7,1,98,NA,NA,NA,NA
"14122","0707060010305704",11,NA,2,13,4,1,7,2,98,8,1,98,14
"14123","0707060010307001",44,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14124","0707060010307002",40,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14125","0707060010307003",18,NA,1,3,3,1,7,1,98,1,1,98,1
"14126","0707060010307004",12,NA,2,3,3,1,7,1,98,1,1,98,1
"14127","0707060010307005",10,NA,2,3,3,1,7,1,98,1,1,98,1
"14128","0707060010307006",7,NA,1,3,NA,NA,7,1,98,1,1,98,1
"14129","0707060010308201",37,NA,2,1,1,2,7,NA,NA,NA,NA,NA,NA
"14130","0707060010308202",8,NA,1,3,NA,NA,7,2,6,1,1,98,1
"14131","0707060010308203",6,NA,2,3,NA,NA,7,2,6,1,1,98,1
"14132","0707060010309501",53,NA,1,1,1,2,7,NA,NA,NA,NA,NA,NA
"14133","0707060010309502",47,NA,2,2,1,2,7,NA,NA,NA,NA,NA,NA
"14134","0707060010309503",40,NA,2,2,1,2,3,NA,NA,NA,NA,NA,NA
"14135","0707060010309504",18,NA,2,3,1,1,7,NA,NA,NA,NA,NA,NA
"14136","0707060010309505",15,NA,1,3,1,1,7,1,7,10,1,98,14
"14137","0707060010309506",14,NA,2,3,1,1,7,1,7,10,1,98,14
"14138","0707060010309507",12,NA,2,3,1,1,7,1,7,10,1,98,14
"14139","0707060010309508",10,NA,2,3,1,1,7,1,7,10,1,98,14
"14140","0707060010309509",8,NA,2,3,NA,NA,7,1,7,10,1,98,14
"14141","0707060010309510",7,NA,1,3,NA,NA,7,1,7,10,1,98,14
"14142","0707060010309511",6,NA,2,3,NA,NA,7,1,7,10,1,98,14
"14143","0707060010309512",5,NA,1,3,NA,NA,7,1,7,10,1,98,14
"14144","0707060010309513",NA,52,1,3,NA,NA,7,1,7,10,1,98,14
"14145","0707060010309514",NA,38,2,3,NA,NA,7,1,7,10,1,98,14
"14146","0707060010309515",NA,28,2,4,NA,NA,7,2,22,14,2,22,11
"14147","0707060010310701",46,NA,2,1,5,6,7,NA,NA,NA,NA,NA,NA
"14148","0707060010310702",22,NA,1,3,1,1,7,NA,NA,NA,NA,NA,NA
"14149","0707060010310703",15,NA,1,3,4,1,7,2,98,1,1,98,1
"14150","0707060010311901",51,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14151","0707060010311902",47,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14152","0707060010311903",22,NA,1,3,3,2,7,NA,NA,NA,NA,NA,NA
"14153","0707060010311904",18,NA,1,3,3,1,7,NA,NA,NA,NA,NA,NA
"14154","0707060010311905",10,NA,2,3,3,1,7,1,5,1,1,98,1
"14155","0707060010311906",6,NA,2,3,NA,NA,7,1,5,1,1,98,1
"14156","0707060010311907",20,NA,2,13,3,2,7,NA,NA,NA,NA,NA,NA
"14157","0707060010313301",42,NA,2,1,1,6,7,NA,NA,NA,NA,NA,NA
"14158","0707060010314501",20,NA,1,1,1,2,7,NA,NA,NA,NA,NA,NA
"14159","0707060010314502",21,NA,2,2,1,2,7,NA,NA,NA,NA,NA,NA
"14160","0708010040100101",26,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14161","0708010040100102",21,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14162","0708010040100103",NA,25,2,3,NA,NA,7,1,4,1,1,98,14
"14163","0708010040100104",50,NA,2,5,3,6,4,NA,NA,NA,NA,NA,NA
"14164","0708010040102201",33,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14165","0708010040102202",28,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14166","0708010040104301",28,NA,1,1,6,2,7,NA,NA,NA,NA,NA,NA
"14167","0708010040104302",26,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14168","0708010040104303",8,NA,2,3,NA,NA,7,1,5,1,1,98,14
"14169","0708010040104304",6,NA,1,3,NA,NA,7,1,5,1,1,98,14
"14170","0708010040104305",NA,47,2,3,NA,NA,7,1,5,1,1,98,14
"14171","0708010040104306",NA,1,2,3,NA,NA,7,1,5,1,1,98,14
"14172","0708010040106401",49,NA,1,1,3,2,7,NA,NA,NA,NA,NA,NA
"14173","0708010040106402",41,NA,2,2,3,2,7,NA,NA,NA,NA,NA,NA
"14174","0708010040108501",68,NA,1,1,6,2,7,NA,NA,NA,NA,NA,NA
"14175","0708010040108502",47,NA,2,2,6,2,7,NA,NA,NA,NA,NA,NA
